,Substation,Training_Data_Index,Bus_Voltage
28631,Kusaha,test_data 8632,0.986095
28632,Kusaha,test_data 8633,0.986224
28633,Kusaha,test_data 8634,0.985784
28634,Kusaha,test_data 8635,0.985677
28635,Kusaha,test_data 8636,0.985773
28636,Kusaha,test_data 8637,0.985974
28637,Kusaha,test_data 8638,0.985721
28638,Kusaha,test_data 8639,0.986624
28639,Kusaha,test_data 8640,0.986135
28640,Kusaha,test_data 8641,0.986009
28641,Kusaha,test_data 8642,0.986353
28642,Kusaha,test_data 8643,0.986413
28643,Kusaha,test_data 8644,0.985665
28644,Kusaha,test_data 8645,0.986136
28645,Kusaha,test_data 8646,0.985908
28646,Kusaha,test_data 8647,0.986103
28647,Kusaha,test_data 8648,0.98582
28648,Kusaha,test_data 8649,0.986428
28649,Kusaha,test_data 8650,0.985821
28650,Kusaha,test_data 8651,0.986173
28651,Kusaha,test_data 8652,0.985819
28652,Kusaha,test_data 8653,0.986229
28653,Kusaha,test_data 8654,0.985907
28654,Kusaha,test_data 8655,0.985799
28655,Kusaha,test_data 8656,0.985745
28656,Kusaha,test_data 8657,0.986214
28657,Kusaha,test_data 8658,0.986041
28658,Kusaha,test_data 8659,0.985581
28659,Kusaha,test_data 8660,0.985955
28660,Kusaha,test_data 8661,0.98556
28661,Kusaha,test_data 8662,0.986361
28662,Kusaha,test_data 8663,0.985717
28663,Kusaha,test_data 8664,0.985893
28664,Kusaha,test_data 8665,0.985976
28665,Kusaha,test_data 8666,0.985951
28666,Kusaha,test_data 8667,0.98555
28667,Kusaha,test_data 8668,0.985736
28668,Kusaha,test_data 8669,0.985788
28669,Kusaha,test_data 8670,0.986275
28670,Kusaha,test_data 8671,0.986071
28671,Kusaha,test_data 8672,0.985678
28672,Kusaha,test_data 8673,0.986013
28673,Kusaha,test_data 8674,0.986153
28674,Kusaha,test_data 8675,0.985965
28675,Kusaha,test_data 8676,0.986324
28676,Kusaha,test_data 8677,0.98604
28677,Kusaha,test_data 8678,0.986256
28678,Kusaha,test_data 8679,0.985892
28679,Kusaha,test_data 8680,0.985462
28680,Kusaha,test_data 8681,0.98588
28681,Kusaha,test_data 8682,0.985661
28682,Kusaha,test_data 8683,0.985848
28683,Kusaha,test_data 8684,0.985533
28684,Kusaha,test_data 8685,0.986007
28685,Kusaha,test_data 8686,0.98589
28686,Kusaha,test_data 8687,0.986067
28687,Kusaha,test_data 8688,0.986079
28688,Kusaha,test_data 8689,0.985818
28689,Kusaha,test_data 8690,0.986095
28690,Kusaha,test_data 8691,0.985688
28691,Kusaha,test_data 8692,0.985448
28692,Kusaha,test_data 8693,0.985783
28693,Kusaha,test_data 8694,0.985622
28694,Kusaha,test_data 8695,0.985798
28695,Kusaha,test_data 8696,0.985889
28696,Kusaha,test_data 8697,0.985888
28697,Kusaha,test_data 8698,0.986179
28698,Kusaha,test_data 8699,0.986159
28699,Kusaha,test_data 8700,0.985791
28700,Kusaha,test_data 8701,0.985751
28701,Kusaha,test_data 8702,0.986343
28702,Kusaha,test_data 8703,0.985956
28703,Kusaha,test_data 8704,0.985955
28704,Kusaha,test_data 8705,0.9865
28705,Kusaha,test_data 8706,0.986139
28706,Kusaha,test_data 8707,0.985786
28707,Kusaha,test_data 8708,0.986021
28708,Kusaha,test_data 8709,0.986408
28709,Kusaha,test_data 8710,0.986185
28710,Kusaha,test_data 8711,0.985608
28711,Kusaha,test_data 8712,0.986491
28712,Kusaha,test_data 8713,0.98565
28713,Kusaha,test_data 8714,0.986191
28714,Kusaha,test_data 8715,0.985939
28715,Kusaha,test_data 8716,0.985698
28716,Kusaha,test_data 8717,0.985721
28717,Kusaha,test_data 8718,0.986102
28718,Kusaha,test_data 8719,0.986103
28719,Kusaha,test_data 8720,0.986003
28720,Kusaha,test_data 8721,0.985916
28721,Kusaha,test_data 8722,0.985799
28722,Kusaha,test_data 8723,0.985063
28723,Kusaha,test_data 8724,0.986213
28724,Kusaha,test_data 8725,0.986044
28725,Kusaha,test_data 8726,0.985951
28726,Kusaha,test_data 8727,0.985684
28727,Kusaha,test_data 8728,0.985555
28728,Kusaha,test_data 8729,0.985981
28729,Kusaha,test_data 8730,0.986098
28730,Kusaha,test_data 8731,0.985962
28731,Kusaha,test_data 8732,0.985798
28732,Kusaha,test_data 8733,0.985656
28733,Kusaha,test_data 8734,0.98587
28734,Kusaha,test_data 8735,0.985964
28735,Kusaha,test_data 8736,0.98584
28736,Kusaha,test_data 8737,0.986395
28737,Kusaha,test_data 8738,0.985907
28738,Kusaha,test_data 8739,0.985958
28739,Kusaha,test_data 8740,0.985945
28740,Kusaha,test_data 8741,0.985979
28741,Kusaha,test_data 8742,0.986708
28742,Kusaha,test_data 8743,0.986054
28743,Kusaha,test_data 8744,0.985689
28744,Kusaha,test_data 8745,0.986389
28745,Kusaha,test_data 8746,0.986414
28746,Kusaha,test_data 8747,0.985625
28747,Kusaha,test_data 8748,0.985771
28748,Kusaha,test_data 8749,0.986042
28749,Kusaha,test_data 8750,0.985895
28750,Kusaha,test_data 8751,0.986183
28751,Kusaha,test_data 8752,0.985877
28752,Kusaha,test_data 8753,0.985752
28753,Kusaha,test_data 8754,0.985741
28754,Kusaha,test_data 8755,0.985896
28755,Kusaha,test_data 8756,0.985843
28756,Kusaha,test_data 8757,0.985816
28757,Kusaha,test_data 8758,0.986157
28758,Kusaha,test_data 8759,0.985499
28759,Kusaha,test_data 8760,0.985883
28760,Kusaha,test_data 8761,0.986268
28761,Kusaha,test_data 8762,0.986229
28762,Kusaha,test_data 8763,0.98612
28763,Kusaha,test_data 8764,0.98586
28764,Kusaha,test_data 8765,0.985947
28765,Kusaha,test_data 8766,0.9859
28766,Kusaha,test_data 8767,0.986446
28767,Kusaha,test_data 8768,0.985964
28768,Kusaha,test_data 8769,0.986281
28769,Kusaha,test_data 8770,0.986068
28770,Kusaha,test_data 8771,0.985356
28771,Kusaha,test_data 8772,0.986205
28772,Kusaha,test_data 8773,0.986181
28773,Kusaha,test_data 8774,0.986001
28774,Kusaha,test_data 8775,0.986249
28775,Kusaha,test_data 8776,0.985871
28776,Kusaha,test_data 8777,0.985857
28777,Kusaha,test_data 8778,0.986047
28778,Kusaha,test_data 8779,0.986463
28779,Kusaha,test_data 8780,0.986023
28780,Kusaha,test_data 8781,0.98596
28781,Kusaha,test_data 8782,0.985767
28782,Kusaha,test_data 8783,0.985634
28783,Kusaha,test_data 8784,0.985507
28784,Kusaha,test_data 8785,0.985565
28785,Kusaha,test_data 8786,0.985544
28786,Kusaha,test_data 8787,0.985825
28787,Kusaha,test_data 8788,0.985999
28788,Kusaha,test_data 8789,0.98579
28789,Kusaha,test_data 8790,0.985614
28790,Kusaha,test_data 8791,0.985949
28791,Kusaha,test_data 8792,0.985568
28792,Kusaha,test_data 8793,0.985934
28793,Kusaha,test_data 8794,0.986418
28794,Kusaha,test_data 8795,0.986109
28795,Kusaha,test_data 8796,0.985676
28796,Kusaha,test_data 8797,0.985897
28797,Kusaha,test_data 8798,0.98557
28798,Kusaha,test_data 8799,0.986076
28799,Kusaha,test_data 8800,0.986139
28800,Kusaha,test_data 8801,0.986181
28801,Kusaha,test_data 8802,0.985744
28802,Kusaha,test_data 8803,0.986007
28803,Kusaha,test_data 8804,0.986096
28804,Kusaha,test_data 8805,0.985281
28805,Kusaha,test_data 8806,0.985963
28806,Kusaha,test_data 8807,0.986069
28807,Kusaha,test_data 8808,0.986439
28808,Kusaha,test_data 8809,0.985904
28809,Kusaha,test_data 8810,0.985741
28810,Kusaha,test_data 8811,0.986386
28811,Kusaha,test_data 8812,0.985759
28812,Kusaha,test_data 8813,0.986462
28813,Kusaha,test_data 8814,0.98593
28814,Kusaha,test_data 8815,0.986002
28815,Kusaha,test_data 8816,0.985907
28816,Kusaha,test_data 8817,0.986094
28817,Kusaha,test_data 8818,0.986226
28818,Kusaha,test_data 8819,0.986237
28819,Kusaha,test_data 8820,0.985783
28820,Kusaha,test_data 8821,0.985783
28821,Kusaha,test_data 8822,0.985851
28822,Kusaha,test_data 8823,0.985982
28823,Kusaha,test_data 8824,0.9859
28824,Kusaha,test_data 8825,0.985945
28825,Kusaha,test_data 8826,0.985814
28826,Kusaha,test_data 8827,0.986221
28827,Kusaha,test_data 8828,0.985751
28828,Kusaha,test_data 8829,0.986034
28829,Kusaha,test_data 8830,0.985899
28830,Kusaha,test_data 8831,0.98614
28831,Kusaha,test_data 8832,0.986108
28832,Kusaha,test_data 8833,0.986097
28833,Kusaha,test_data 8834,0.986296
28834,Kusaha,test_data 8835,0.98565
28835,Kusaha,test_data 8836,0.986245
28836,Kusaha,test_data 8837,0.985677
28837,Kusaha,test_data 8838,0.985887
28838,Kusaha,test_data 8839,0.985345
28839,Kusaha,test_data 8840,0.985485
28840,Kusaha,test_data 8841,0.98577
28841,Kusaha,test_data 8842,0.985654
28842,Kusaha,test_data 8843,0.985534
28843,Kusaha,test_data 8844,0.986152
28844,Kusaha,test_data 8845,0.985692
28845,Kusaha,test_data 8846,0.985874
28846,Kusaha,test_data 8847,0.986273
28847,Kusaha,test_data 8848,0.986691
28848,Kusaha,test_data 8849,0.985834
28849,Kusaha,test_data 8850,0.985832
28850,Kusaha,test_data 8851,0.98591
28851,Kusaha,test_data 8852,0.985546
28852,Kusaha,test_data 8853,0.985723
28853,Kusaha,test_data 8854,0.985971
28854,Kusaha,test_data 8855,0.986005
28855,Kusaha,test_data 8856,0.98573
28856,Kusaha,test_data 8857,0.98586
28857,Kusaha,test_data 8858,0.986067
28858,Kusaha,test_data 8859,0.985573
28859,Kusaha,test_data 8860,0.985881
28860,Kusaha,test_data 8861,0.986055
28861,Kusaha,test_data 8862,0.985992
28862,Kusaha,test_data 8863,0.985532
28863,Kusaha,test_data 8864,0.986662
28864,Kusaha,test_data 8865,0.986221
28865,Kusaha,test_data 8866,0.985439
28866,Kusaha,test_data 8867,0.98697
28867,Kusaha,test_data 8868,0.98627
28868,Kusaha,test_data 8869,0.986029
28869,Kusaha,test_data 8870,0.985801
28870,Kusaha,test_data 8871,0.985957
28871,Kusaha,test_data 8872,0.986277
28872,Kusaha,test_data 8873,0.985981
28873,Kusaha,test_data 8874,0.986552
28874,Kusaha,test_data 8875,0.985912
28875,Kusaha,test_data 8876,0.986121
28876,Kusaha,test_data 8877,0.985614
28877,Kusaha,test_data 8878,0.9857
28878,Kusaha,test_data 8879,0.985673
28879,Kusaha,test_data 8880,0.985781
28880,Kusaha,test_data 8881,0.985767
28881,Kusaha,test_data 8882,0.985804
28882,Kusaha,test_data 8883,0.986005
28883,Kusaha,test_data 8884,0.986226
28884,Kusaha,test_data 8885,0.986119
28885,Kusaha,test_data 8886,0.985913
28886,Kusaha,test_data 8887,0.985683
28887,Kusaha,test_data 8888,0.985837
28888,Kusaha,test_data 8889,0.985941
28889,Kusaha,test_data 8890,0.985908
28890,Kusaha,test_data 8891,0.985684
28891,Kusaha,test_data 8892,0.985752
28892,Kusaha,test_data 8893,0.985178
28893,Kusaha,test_data 8894,0.985623
28894,Kusaha,test_data 8895,0.986004
28895,Kusaha,test_data 8896,0.986388
28896,Kusaha,test_data 8897,0.985558
28897,Kusaha,test_data 8898,0.985855
28898,Kusaha,test_data 8899,0.986043
28899,Kusaha,test_data 8900,0.985755
28900,Kusaha,test_data 8901,0.986125
28901,Kusaha,test_data 8902,0.985594
28902,Kusaha,test_data 8903,0.986
28903,Kusaha,test_data 8904,0.986238
28904,Kusaha,test_data 8905,0.985753
28905,Kusaha,test_data 8906,0.986106
28906,Kusaha,test_data 8907,0.985952
28907,Kusaha,test_data 8908,0.985993
28908,Kusaha,test_data 8909,0.985589
28909,Kusaha,test_data 8910,0.985673
28910,Kusaha,test_data 8911,0.985404
28911,Kusaha,test_data 8912,0.986365
28912,Kusaha,test_data 8913,0.985853
28913,Kusaha,test_data 8914,0.986223
28914,Kusaha,test_data 8915,0.98587
28915,Kusaha,test_data 8916,0.985422
28916,Kusaha,test_data 8917,0.985914
28917,Kusaha,test_data 8918,0.985809
28918,Kusaha,test_data 8919,0.985974
28919,Kusaha,test_data 8920,0.986064
28920,Kusaha,test_data 8921,0.986197
28921,Kusaha,test_data 8922,0.985915
28922,Kusaha,test_data 8923,0.985911
28923,Kusaha,test_data 8924,0.986031
28924,Kusaha,test_data 8925,0.985765
28925,Kusaha,test_data 8926,0.98589
28926,Kusaha,test_data 8927,0.985549
28927,Kusaha,test_data 8928,0.986264
28928,Kusaha,test_data 8929,0.986094
28929,Kusaha,test_data 8930,0.985854
28930,Kusaha,test_data 8931,0.985687
28931,Kusaha,test_data 8932,0.985642
28932,Kusaha,test_data 8933,0.986067
28933,Kusaha,test_data 8934,0.985976
28934,Kusaha,test_data 8935,0.985352
28935,Kusaha,test_data 8936,0.986004
28936,Kusaha,test_data 8937,0.985608
28937,Kusaha,test_data 8938,0.986243
28938,Kusaha,test_data 8939,0.986313
28939,Kusaha,test_data 8940,0.985718
28940,Kusaha,test_data 8941,0.985637
28941,Kusaha,test_data 8942,0.985719
28942,Kusaha,test_data 8943,0.985468
28943,Kusaha,test_data 8944,0.986154
28944,Kusaha,test_data 8945,0.985901
28945,Kusaha,test_data 8946,0.986006
28946,Kusaha,test_data 8947,0.98592
28947,Kusaha,test_data 8948,0.985471
28948,Kusaha,test_data 8949,0.986267
28949,Kusaha,test_data 8950,0.986029
28950,Kusaha,test_data 8951,0.985669
28951,Kusaha,test_data 8952,0.986206
28952,Kusaha,test_data 8953,0.985982
28953,Kusaha,test_data 8954,0.985806
28954,Kusaha,test_data 8955,0.98569
28955,Kusaha,test_data 8956,0.986605
28956,Kusaha,test_data 8957,0.986256
28957,Kusaha,test_data 8958,0.985578
28958,Kusaha,test_data 8959,0.986146
28959,Kusaha,test_data 8960,0.98597
28960,Kusaha,test_data 8961,0.986681
28961,Kusaha,test_data 8962,0.985879
28962,Kusaha,test_data 8963,0.98548
28963,Kusaha,test_data 8964,0.985659
28964,Kusaha,test_data 8965,0.986032
28965,Kusaha,test_data 8966,0.985677
28966,Kusaha,test_data 8967,0.986271
28967,Kusaha,test_data 8968,0.986802
28968,Kusaha,test_data 8969,0.986126
28969,Kusaha,test_data 8970,0.985548
28970,Kusaha,test_data 8971,0.985953
28971,Kusaha,test_data 8972,0.986404
28972,Kusaha,test_data 8973,0.985756
28973,Kusaha,test_data 8974,0.986082
28974,Kusaha,test_data 8975,0.98572
28975,Kusaha,test_data 8976,0.985793
28976,Kusaha,test_data 8977,0.986212
28977,Kusaha,test_data 8978,0.986003
28978,Kusaha,test_data 8979,0.986075
28979,Kusaha,test_data 8980,0.985938
28980,Kusaha,test_data 8981,0.986123
28981,Kusaha,test_data 8982,0.986382
28982,Kusaha,test_data 8983,0.985793
28983,Kusaha,test_data 8984,0.985888
28984,Kusaha,test_data 8985,0.986191
28985,Kusaha,test_data 8986,0.98599
28986,Kusaha,test_data 8987,0.985962
28987,Kusaha,test_data 8988,0.986227
28988,Kusaha,test_data 8989,0.985988
28989,Kusaha,test_data 8990,0.98564
28990,Kusaha,test_data 8991,0.98608
28991,Kusaha,test_data 8992,0.98612
28992,Kusaha,test_data 8993,0.9861
28993,Kusaha,test_data 8994,0.985944
28994,Kusaha,test_data 8995,0.986243
28995,Kusaha,test_data 8996,0.98621
28996,Kusaha,test_data 8997,0.986266
28997,Kusaha,test_data 8998,0.985789
28998,Kusaha,test_data 8999,0.986032
28999,Kusaha,test_data 9000,0.985896
29000,Kusaha,test_data 9001,0.985949
29001,Kusaha,test_data 9002,0.985427
29002,Kusaha,test_data 9003,0.985897
29003,Kusaha,test_data 9004,0.985809
29004,Kusaha,test_data 9005,0.985902
29005,Kusaha,test_data 9006,0.98556
29006,Kusaha,test_data 9007,0.98608
29007,Kusaha,test_data 9008,0.985746
29008,Kusaha,test_data 9009,0.985583
29009,Kusaha,test_data 9010,0.985758
29010,Kusaha,test_data 9011,0.98566
29011,Kusaha,test_data 9012,0.985772
29012,Kusaha,test_data 9013,0.985584
29013,Kusaha,test_data 9014,0.986052
29014,Kusaha,test_data 9015,0.985926
29015,Kusaha,test_data 9016,0.986241
29016,Kusaha,test_data 9017,0.986345
29017,Kusaha,test_data 9018,0.985613
29018,Kusaha,test_data 9019,0.986543
29019,Kusaha,test_data 9020,0.986002
29020,Kusaha,test_data 9021,0.985868
29021,Kusaha,test_data 9022,0.985678
29022,Kusaha,test_data 9023,0.985952
29023,Kusaha,test_data 9024,0.985773
29024,Kusaha,test_data 9025,0.985397
29025,Kusaha,test_data 9026,0.986155
29026,Kusaha,test_data 9027,0.986019
29027,Kusaha,test_data 9028,0.985656
29028,Kusaha,test_data 9029,0.986111
29029,Kusaha,test_data 9030,0.985947
29030,Kusaha,test_data 9031,0.985594
29031,Kusaha,test_data 9032,0.98563
29032,Kusaha,test_data 9033,0.985999
29033,Kusaha,test_data 9034,0.986049
29034,Kusaha,test_data 9035,0.985534
29035,Kusaha,test_data 9036,0.986162
29036,Kusaha,test_data 9037,0.985793
29037,Kusaha,test_data 9038,0.986358
29038,Kusaha,test_data 9039,0.986219
29039,Kusaha,test_data 9040,0.985777
29040,Kusaha,test_data 9041,0.985891
29041,Kusaha,test_data 9042,0.985814
29042,Kusaha,test_data 9043,0.985877
29043,Kusaha,test_data 9044,0.985934
29044,Kusaha,test_data 9045,0.985812
29045,Kusaha,test_data 9046,0.986214
29046,Kusaha,test_data 9047,0.986475
29047,Kusaha,test_data 9048,0.985813
29048,Kusaha,test_data 9049,0.985633
29049,Kusaha,test_data 9050,0.985846
29050,Kusaha,test_data 9051,0.985755
29051,Kusaha,test_data 9052,0.986117
29052,Kusaha,test_data 9053,0.985798
29053,Kusaha,test_data 9054,0.985722
29054,Kusaha,test_data 9055,0.986191
29055,Kusaha,test_data 9056,0.985782
29056,Kusaha,test_data 9057,0.985712
29057,Kusaha,test_data 9058,0.98609
29058,Kusaha,test_data 9059,0.985966
29059,Kusaha,test_data 9060,0.986221
29060,Kusaha,test_data 9061,0.986016
29061,Kusaha,test_data 9062,0.985675
29062,Kusaha,test_data 9063,0.985952
29063,Kusaha,test_data 9064,0.985498
29064,Kusaha,test_data 9065,0.985982
29065,Kusaha,test_data 9066,0.986014
29066,Kusaha,test_data 9067,0.98566
29067,Kusaha,test_data 9068,0.985828
29068,Kusaha,test_data 9069,0.986074
29069,Kusaha,test_data 9070,0.986185
29070,Kusaha,test_data 9071,0.985756
29071,Kusaha,test_data 9072,0.985943
29072,Kusaha,test_data 9073,0.98587
29073,Kusaha,test_data 9074,0.985685
29074,Kusaha,test_data 9075,0.985934
29075,Kusaha,test_data 9076,0.985983
29076,Kusaha,test_data 9077,0.985361
29077,Kusaha,test_data 9078,0.98591
29078,Kusaha,test_data 9079,0.985924
29079,Kusaha,test_data 9080,0.986078
29080,Kusaha,test_data 9081,0.98619
29081,Kusaha,test_data 9082,0.986177
29082,Kusaha,test_data 9083,0.985688
29083,Kusaha,test_data 9084,0.986098
29084,Kusaha,test_data 9085,0.986345
29085,Kusaha,test_data 9086,0.986
29086,Kusaha,test_data 9087,0.986133
29087,Kusaha,test_data 9088,0.986385
29088,Kusaha,test_data 9089,0.986109
29089,Kusaha,test_data 9090,0.985543
29090,Kusaha,test_data 9091,0.985867
29091,Kusaha,test_data 9092,0.985543
29092,Kusaha,test_data 9093,0.985971
29093,Kusaha,test_data 9094,0.985366
29094,Kusaha,test_data 9095,0.985877
29095,Kusaha,test_data 9096,0.985714
29096,Kusaha,test_data 9097,0.985763
29097,Kusaha,test_data 9098,0.985677
29098,Kusaha,test_data 9099,0.985636
29099,Kusaha,test_data 9100,0.986472
29100,Kusaha,test_data 9101,0.985996
29101,Kusaha,test_data 9102,0.985648
29102,Kusaha,test_data 9103,0.986123
29103,Kusaha,test_data 9104,0.986037
29104,Kusaha,test_data 9105,0.986568
29105,Kusaha,test_data 9106,0.98562
29106,Kusaha,test_data 9107,0.985877
29107,Kusaha,test_data 9108,0.98571
29108,Kusaha,test_data 9109,0.985774
29109,Kusaha,test_data 9110,0.986013
29110,Kusaha,test_data 9111,0.985697
29111,Kusaha,test_data 9112,0.986163
29112,Kusaha,test_data 9113,0.986339
29113,Kusaha,test_data 9114,0.985711
29114,Kusaha,test_data 9115,0.986208
29115,Kusaha,test_data 9116,0.986084
29116,Kusaha,test_data 9117,0.986022
29117,Kusaha,test_data 9118,0.986209
29118,Kusaha,test_data 9119,0.986373
29119,Kusaha,test_data 9120,0.985721
29120,Kusaha,test_data 9121,0.985762
29121,Kusaha,test_data 9122,0.985671
29122,Kusaha,test_data 9123,0.98596
29123,Kusaha,test_data 9124,0.985716
29124,Kusaha,test_data 9125,0.986176
29125,Kusaha,test_data 9126,0.98632
29126,Kusaha,test_data 9127,0.985891
29127,Kusaha,test_data 9128,0.985526
29128,Kusaha,test_data 9129,0.985874
29129,Kusaha,test_data 9130,0.986189
29130,Kusaha,test_data 9131,0.98582
29131,Kusaha,test_data 9132,0.985528
29132,Kusaha,test_data 9133,0.985737
29133,Kusaha,test_data 9134,0.986069
29134,Kusaha,test_data 9135,0.985659
29135,Kusaha,test_data 9136,0.98548
29136,Kusaha,test_data 9137,0.986509
29137,Kusaha,test_data 9138,0.985996
29138,Kusaha,test_data 9139,0.986091
29139,Kusaha,test_data 9140,0.985559
29140,Kusaha,test_data 9141,0.986271
29141,Kusaha,test_data 9142,0.985537
29142,Kusaha,test_data 9143,0.985622
29143,Kusaha,test_data 9144,0.985792
29144,Kusaha,test_data 9145,0.985963
29145,Kusaha,test_data 9146,0.986256
29146,Kusaha,test_data 9147,0.986219
29147,Kusaha,test_data 9148,0.985625
29148,Kusaha,test_data 9149,0.98605
29149,Kusaha,test_data 9150,0.985485
29150,Kusaha,test_data 9151,0.985714
29151,Kusaha,test_data 9152,0.985939
29152,Kusaha,test_data 9153,0.986203
29153,Kusaha,test_data 9154,0.985784
